word	sent1	sent2	id	pos1	pos2	grp	scores	tag
директор	В кабинете Светлова, на его письменном столе, Анемподист Михайлыч нашел и распечатал какую-то форменную бумагу с печатным бланком директора училищ Ушаковской губернии.	Вчера он заходил к директору школы и вел с ним разговор о том, как быть с новыми учениками, особенно с детьми бедняков.	train.scd_1_30.tsv.37	(130, 139)	(19, 28)	COMPARE	0.99999425	T
директор	"Вот что сказал крупный банкир Леб (еврей), директор местного департамента продовольствия: ""Не худо отменять договоры, но лучше навсегда освободиться от царского деспотизма!"	Мир для Свистонова уже давно стал кунсткамерой, собранием интересных уродов и уродцев, а он чем-то вроде директора этой кунсткамеры.	train.scd_1_30.tsv.38	(43, 51)	(105, 114)	COMPARE	0.000133634165	F
директор	По плану сему составляются проекты законов, уставов и учреждений, рассматриваются директором и вносятся в Государственный совет.	Инженеры и директора банков, адвокаты и председатели правлений, домовладельцы и доктора.	train.scd_1_30.tsv.39	(82, 92)	(11, 20)	COMPARE	0.9987083	T
директор	Мы служащие у Ильи Артамоновича Нестерова, только Пармен Семенович над всеми делами надзирают, вроде как директора, а я часть имею; рыбными промыслами заведую.	"В юбилейные дни театр покажет спектакли: ""Директор"", ""Последние"", ""Два лагеря"", ""Три сестры"", ""Поют жаворонки"", ""Семья""."	train.scd_1_30.tsv.40	(105, 114)	(42, 50)	COMPARE	3.64672115e-05	F
директор	Интересно, что в составе комиссии участвовали директор реального училища Юрасов, врачи и гласные с высшим образованием.	"Я думаю теперь, что власти с неохотой начали это дело, ибо какое же ""неразысканье"", когда и телеграмма на границу, и слежка, и сам Д.С. у директора полиции был."	train.scd_1_30.tsv.41	(46, 54)	(138, 147)	COMPARE	0.008108217475	F
директор	Не успела публика еще успокоиться, как в уборную влетел, как бомба, сам господин директор, Авенир Неупокоев, распотевший, раскрасневшийся; восторженный, и бросился меня обнимать.	И передали, что с него взыщут -- именно с директора -- за все непорядки.	train.scd_1_30.tsv.42	(81, 89)	(42, 51)	COMPARE	0.9999502	T
директор	В Польше Варшава, 30, V. Таинственное исчезновение директора сахарного завода Боровички Вацлава Волибнера, наконец, разъяснилось.	-- ...Таким образом получается, что завкому директор не оставляет на производстве ничего, кроме организации социалистического соревнования...	train.scd_1_30.tsv.43	(51, 60)	(44, 52)	COMPARE	0.9996960500000001	T
директор	Если же гг. директоры школ имеют возможность ввести новые столы, то я советовал бы устроить двухместные столы и при этом обратить внимание на приведенные мною размеры.	Только таким путем удалось выяснить, что первыми шестью директорами были: М. М. Брискорн (1832--42), Н. Н.	train.scd_1_30.tsv.44	(12, 21)	(56, 67)	COMPARE	0.999976905	T
директор	Он стоял, как в забытьи: прочувствованные дружеские слова директора глубоко запали ему в душу и, как показало будущее, принесли хорошие плоды.	Богатый одессит приходит к директору московского мехового магазина и просит организовать ему норковую шубу для жены.	train.scd_1_30.tsv.45	(58, 67)	(27, 36)	COMPARE	0.999973975	T
директор	"-- ""Тут что-то непонятно!"" сказал Клингер, обращаясь к директору: ""этот мальчик знает все лучше других, а у него самые дурные балы!"""	"На следующий день директор Историко-филологического института Кедров пришел на мой экзамен, поздравил меня с блестяще написанным сочинением и сказал: ""Желаю вам успеха."	train.scd_1_30.tsv.46	(55, 64)	(18, 26)	COMPARE	0.9998176249999999	T
директор	"Вот наш Меньшов сам не свой, на седьмом небе, всех своих товарищей перецеловал и на радостях сдуру разлетелся к нашему директору: ""Так и так, говорит, жениться хочу""."	"Я прочитал заглавие: ""Письмо директору совхоза ""Мещерский"" Петру Емельяновичу Проскурякову""."	train.scd_1_30.tsv.47	(119, 128)	(29, 38)	COMPARE	0.99991033	T
директор	Одному родителю директор гимназии сказал: Вашего сына мы приняли, но он у вас очень выглядит деревенским мальчиком.	-- Я доктор кукольных наук, директор знаменитого театра, кавалер высших орденов, ближайший друг Тарабарского короля, синьор Карабас Барабас.	train.scd_1_30.tsv.48	(16, 24)	(28, 36)	COMPARE	0.10638328500000001	F
директор	Ходившие по залу и громко разговаривавшие между собой товарищи молодого графа теперь остановились, примолкли и с затаенным любопытством следили за возникшим между ним и директором препирательством.	О каждом случае велась обстоятельная беседа, спрашивали распоряжения директора, то есть меня, я отрывался от дела, приходил в кассу, отказывал или разрешал дать пропуск.	train.scd_1_30.tsv.49	(169, 179)	(69, 78)	COMPARE	0.99985413	T
директор	Я бросился за ним, чтобы провести его в ложу директора, предполагая, что он хочет показаться публике; но вдруг вижу, что он спешит вон из театра.	Он -- точно Аким Александрович Никитин, -- знаешь, директор цирка -- который насквозь видит всех артистов, зверей и людей.	train.scd_1_30.tsv.50	(45, 54)	(51, 59)	COMPARE	0.99997684	T
директор	Ко мне подошел какой-то молодой чиновник и, переспросив, что мне нужно, указал дорогу и заметил: -- Зачем вы вице-директора беспокоите!	Ему, видимо, ответили, что того нет, потому что директор нахмурился и сказал в трубку: -- Где же он бродит С утра ищу...	train.scd_1_30.tsv.51	(114, 123)	(48, 56)	COMPARE	0.007502027335	F
директор	Молодой немецкий профессор Луйо Брентано был приглашен в 1867 году директором статистического бюро в Берлине, Энгелем, сопутствовать ему в поездке по фабричным округам Англии с научной целью.	Во главе консерватории стояла дирекция, состоявшая из директора и двух его заместителей.	train.scd_1_30.tsv.52	(67, 77)	(54, 63)	COMPARE	0.9999704199999999	T
директор	Наказывали ученика, если он попадался директору или инспектору с папироскою на улице или в городском саду.	Но неосторожно подал в институт, где директор был равнодушен к стадиону.	train.scd_1_30.tsv.53	(38, 47)	(37, 45)	COMPARE	0.9999981499999999	T
директор	На освящении присутствовали: гор. голова И. В. Способный, з. м. гор. головы П. Ф. Волков, директора учебных заведений, директор нар. училищ, некоторые гласные и др.	-- А как звали денщика и каков он был нравом -- спросил директор, улыбаясь и занятый, казалось, рассказом.	train.scd_1_30.tsv.54	(119, 127)	(56, 64)	COMPARE	0.50319443275	F
директор	Внизу была печать школы в виде лиры, перевитой лаврами, и подпись лжеклассического директора -- Пепочки Добродеева.	Июльский подъем -- это заслуга отнюдь не директора, а прогрессивных начинаний главного инженера.	train.scd_1_30.tsv.55	(83, 92)	(41, 50)	COMPARE	0.9999934	T
директор	В тот же день директор департамента осведомился у начальника отделения, хороший ли чиновник Орешников, и, получив утвердительный ответ, промолвил: -- Имейте его в виду, когда откроется вакансия столоначальника.	Властным был взгляд директора Некрасова, волевым -- директора Губернаторова.	train.scd_1_30.tsv.56	(14, 22)	(52, 61)	COMPARE	0.996517265	T
директор	Конечно, я встретил сильное препятствие, как в директоре департамента таможенных сборов, так и в инспекторе пограничной стражи генерал-лейтенанте, Гане и вообще во всех гражданских чинах моего министерства.	Князь Эмухвари в недалеком прошлом работал директором фотоателье, но к этому времени, как говорят спортсмены, сгруппировался и открыл свою частную фотоконтору.	train.scd_1_30.tsv.57	(47, 56)	(43, 53)	COMPARE	4.77128745e-05	F
директор	В 1899 г., в эпоху расправы с народовольцами, Плеве был назначен директором департамента государственной полиции и членом комиссии по составлению Положения о государственной охране.	Вощинин уже старый, по характеру мягкий, безвольный, не осмелился ослушаться директора-распорядителя, все это исполнил, внеся полученные от учета деньги на имя Н.П.	train.scd_1_30.tsv.58	(65, 75)	(77, 86)	COMPARE	0.00109746343	F
директор	"Кроме ""Рейтерна"", есть ""Коссаговский"" (фамилия директора департамента), ""Казнаков"" (фамилия бывшего генерал-губернатора Западной Сибири) и ""Беленченко""."	-- Как можно -- Лишь бы сейчас кусок урвать, а там хоть трава не расти, -- буркнул директор и отвернулся.	train.scd_1_30.tsv.59	(47, 56)	(83, 91)	COMPARE	0.99961622	T
директор	Я клялся ему всеми святыми, что пальцем ее не тронул, что она по злобе на меня насплетничала, но директор слышать ничего не хотел, никакими резонами и уверениями не мог я смягчить его сердца.	Может, директору, который без понятия, они и показались бы одинаковыми!	train.scd_1_30.tsv.60	(97, 105)	(7, 16)	COMPARE	0.99997922	T
директор	Вследствие этого, Кобеко должен был оставить должность директора канцелярии министра финансов, место, которое в особенности в это время было довольно влиятельное.	"Меня Прядкин послал на завод ""Сулин"", обещая там устроить; директором завода был сын писателя Шелгунова; он стал ренегатом и боялся нашего брата."	train.scd_1_30.tsv.61	(55, 64)	(59, 69)	COMPARE	0.9996813849999999	T
директор	"Г-н Пирогов умел остановить эти беспорядки, и директор, поступивший произвольно, перешел уже в 1860 году (по замечанию ""Отчета"") в другой округ."	Рябухин в присутствии директора сказал: -- Заводу нужен другой руководитель.	train.scd_1_30.tsv.62	(46, 54)	(22, 31)	COMPARE	0.99998784	T
директор	"Второй директор целлулозной фабрики ""Оссе и комп."" скрылся со служащей, захватив 60 000 р., полученные из банка. неизвестный."	Они, директор и главный конструктор института, разговаривали в маленькой конторке мастерских.	train.scd_1_30.tsv.63	(7, 15)	(5, 13)	COMPARE	0.9998041	T
директор	П. Афанасьеву, директору метеорологической обсерватории Константиновского межевого института.	-- Надо жить, деточка! -- это говорил уже директор школы, суровый, да, но и человечный.	train.scd_1_30.tsv.64	(15, 24)	(42, 50)	COMPARE	0.562518445	F
директор	Это можно заключить из одного поступка его с актером Б., который, не получая просимой прибавки к разовым, вздумал скомпрометировать директора публичным напоминанием о карточном долге его отца.	Я и пытался поговорить с директором программы общей хирургии в нашем госпитале -- он говорил, что знает людей в клинике Мэйо, и просил дать ему мои бумаги.	train.scd_1_30.tsv.65	(132, 141)	(25, 35)	COMPARE	0.9988128350000001	T
директор	Кроме того, поступали требования к самому директору, который также передал мне обширный список, так что в конце-концов удовлетворить всех было невозможно.	Я понимаю: лишние поездки за рубеж и как директор ты вхож в разные сферы.	train.scd_1_30.tsv.66	(42, 51)	(41, 49)	COMPARE	0.999879585	T
директор	Библиотека приведена в систематический порядок при нынешнем директоре оной, А. Н. Оленине, которому все любители наук обязаны благодарностию за доставление средств пользоваться сими сокровищами.	-- А что ты хочешь, чтобы они ответили, если их спрашивает директор театра! -- вмешалась Зина.	train.scd_1_30.tsv.67	(60, 69)	(59, 67)	COMPARE	0.999828545	T
директор	"Одесская жизнь Директор Гор. театра г. Никитин внес в управу доклад о необходимости ""омолодить"" оркестр Гор. театра."	Вызываемые подходили к столу, директор стоя вручал им медали и жал руку.	train.scd_1_30.tsv.68	(15, 23)	(30, 38)	COMPARE	0.999832425	T
директор	На днях же правление железной дороги Нью-Иорк -- Нью-Хауен известило его о том, что он назначен директором-распорядителем акционерного общества, которому принадлежит названная железная дорога.	И в этом повинен не только бывший директор, но и общественные организации.	train.scd_1_30.tsv.69	(96, 106)	(34, 42)	COMPARE	0.999992365	T
директор	Между тем директор департамента полиции, очевидно, не считает его столь важным государственным преступником, если счел возможным обещать мне допустить его, по освобождении, вернуться в Петербург для сдачи экзаменов.	Никогда не представлял, что работа директора хлебозавода может обеспечить человеку такое невиданное в те годы изобилие.	train.scd_1_30.tsv.70	(10, 18)	(35, 44)	COMPARE	0.00087018582	F
директор	"Например, директор фабрики Жиро обладает целым ""марочным состоянием"", более чем на 75 000 рублей."	Я позвонил из гостиницы знакомому директору телепрограмм и все уладил с пожарными.	train.scd_1_30.tsv.71	(10, 18)	(34, 43)	COMPARE	0.0007045687019999999	F
директор	Он тогда только что был произведен в статские советники и назначен вице-директором какого-то департамента.	Но -- о Петре Мефодиевиче: он здесь главный -- он директор средней школы (///) 3 г. Могилева.	train.scd_1_30.tsv.72	(72, 82)	(50, 58)	COMPARE	0.99828165	T
директор	В руках теперешних директоров театры совершенно утратили свое назначение; театры ничего больше, как торговля, спекуляция.	"Вектор, связанный с длинной осью, так называемый ""директор"", описывает в пространстве спираль."	train.scd_1_30.tsv.73	(19, 29)	(50, 58)	COMPARE	2.35470205e-05	F
директор	Но как матери, по секрету, я сообщу вам: ваш сын был арестован по распоряжению директора департамента полиции.	И, видя, что директор совсем уныл, рассмеялся: -- ...в старое здание!	train.scd_1_30.tsv.74	(79, 88)	(13, 21)	COMPARE	0.534239855	F
директор	Заручившись согласием предполагаемого юбиляра, мы отправили депутацию к директору департамента, который не только одобрил наше намерение, но даже обещал, к средине обеда, прислать поздравительную телеграмму.	Перед тем как мы рванулись в мнимо изобильный мир торгового Будапешта, к нам зашел интересный молодой человек Петер, производственный директор нашего нового объединения.	train.scd_1_30.tsv.75	(72, 81)	(134, 142)	COMPARE	0.503391778	F
директор	Тем не менее Паша Туманов именно директора и учителя Александровича считал причиною того, что он несчастен, а завтра, наверное, будет еще несчастнее.	Впоследствии оба -- ученик и директор -- не раз с улыбкой вспоминали об этом забавном случае.	train.scd_1_30.tsv.76	(33, 42)	(29, 37)	COMPARE	0.9999971	T
директор	"-- Я ему говорю: ""Иди, негодяй, и заяви директору, чтобы этого больше не было, иначе папа на вас на всех донесет начальнику края""."	Он сумел там проявить, надо отдать ему должное, свои сильные качества и был после пуска назначен директором завода.	train.scd_1_30.tsv.77	(40, 49)	(97, 107)	COMPARE	0.999918935	T
директор	Вполне понимаю Вас и сочувствую Вам как многострадальному директору высшего сельс[ко]хозяйств[енного] учебного заведения в России, да еще в таком углу ее, где науку от политики не отфильтруешь никоим манером.	Отлично учить, отлично учиться Директор 12-й школы города Москвы, преподаватель истории.	train.scd_1_30.tsv.78	(58, 67)	(31, 39)	COMPARE	0.99997729	T
директор	"А скоро и надобность в том миновала: 27 января 1816 года в лицей был назначен наконец постоянный, ""настоящий"" директор в лице Энгельгардта, директора петербургского педагогического института."	Был у Чеха, в эмигрантском комитете, у директора департамента полиции.	train.scd_1_30.tsv.79	(140, 149)	(39, 48)	COMPARE	0.9306333499999999	T
директор	В прошлом году он перепродал свой билет бывшему министру внутренних дел за 900 кр. Директора заставили выйти немедленно в отставку, и над ним назначено следствие.	Таким образом, имея в этом деле, примерно, около семидесяти пяти процентов акций, вы становитесь единственным директором-распорядителем банка.	train.scd_1_30.tsv.80	(83, 92)	(110, 120)	COMPARE	0.516169878	F
директор	-- Господин директор не велел никому уходить! -- объявил Зельднер, становясь сам около принесенной скамьи.	Академик Алексей Матвеевич Румянцев в то время был директором Института конкретных социологических исследований.	train.scd_1_30.tsv.81	(12, 20)	(51, 61)	COMPARE	0.510506271	F
директор	И столоначальник, и начальник отделения Володеньки, и даже сам директор такие рассыпали похвалы Володе.	По справке директора завода Н. Лобача, в 1945 году он переработал 142 926 центнеров свеклы, выпустив 16 864 центнера сахара.	train.scd_1_30.tsv.82	(63, 71)	(11, 20)	COMPARE	0.9431334849999999	T
директор	Телесное наказание имели право налагать директор, инспектор классов, начальница и старшая дама в роте.	"Вот директор НИИ цен профессор Владимир Чепланов рассказывает читателям ""Смены"" о путях перестройки ценообразования (1988."	train.scd_1_30.tsv.83	(40, 48)	(4, 12)	COMPARE	0.000181952865	F
директор	Говорили, будто бы он -- директорский, но, сколько мне помнится, директор Н.Н.Порунов не обращал на этого бородача ни малейшего внимания.	В Псков встречать фельдшера поехали главврач центральной районной больницы (ЦРБ), директор совхоза, председатель сельсовета.	train.scd_1_30.tsv.84	(25, 33)	(82, 90)	COMPARE	0.0582275075	F
директор	На торжестве этом присутствовали: П.А. Столыпин с дочерьми, товарищи министра внутренних дел Макаров и Лыкошин, директор департамента общих дел камергер Арбузов, член совета министерства внутренних дел ген.-лейт.	Тотчас же прошел слух, что Пилецкий едет к министру Разумовскому, что Малиновского вскоре сменят, а директором будет назначен Мартин.	train.scd_1_30.tsv.85	(112, 120)	(100, 110)	COMPARE	0.9999442199999999	T
директор	В глубине зала была построена эстрада, с которой директор произносил во время публичных актов обычные официальные речи, а инспектор прочитывал списки учеников, переведенных из одного класса в другой.	-- Что ж, права дружбы велики, -- вздохнул директор и снова набрал номер, -- Мария Васильевна, так что с Богдановой Ну и отлично!	train.scd_1_30.tsv.86	(49, 57)	(43, 51)	COMPARE	0.9999974	T
директор	В настоящее время вручен обвинительный акт директорам Никополь-Мариупольского завода и двум инженерам.	У меня есть директор-распорядитель Михаил Седов, отвечающий за всю организационную часть, и другие помощники.	train.scd_1_30.tsv.87	(43, 53)	(12, 20)	COMPARE	0.99748748	T
директор	В сих избах помещался баталион Санкт-Петербургского гарнизона, состоявший при Петре Великом в ведении обер-комиссара и директора над городскими строениями, Синявина.	На стол директора института ложатся анкеты, диаграммы, чертежи, приказы, ведомости на зарплату, верстка азербайджанского химического журнала (Нагиев -- главный редактор).	train.scd_1_30.tsv.88	(119, 128)	(8, 17)	COMPARE	3.43937515e-05	F
директор	Некоторые стихотворения, читанные при мне девицами, были действительно очень замечательны, если не по стиху, то по глубине мысли; весь класс, под руководством директора, критиковал.	А раз он у вас, так в этой части, в сущности, вы являетесь директором-распорядителем, а не я.	train.scd_1_30.tsv.89	(159, 168)	(59, 69)	COMPARE	0.00034944604	F
директор	Рапортом доложили об этом директору, сделавшему тотчас распоряжение о вызове этого хориста к нему на следующее утро.	Знал директор, что Веру ребята уважали и, скорей всего, поддались на ее агитацию и спрятали песца.	train.scd_1_30.tsv.90	(26, 35)	(5, 13)	COMPARE	0.9999924	T
директор	С видом крайнего недоумения директор говорил Аглае: -- Мы не можем принять надворного советника.	Вышел к ним директор, важный такой, надутый и говорит: -- Поскольку должность эта ответственная, все-таки моя правая рука, желаю я вам устроить проверку.	train.scd_1_30.tsv.91	(28, 36)	(12, 20)	COMPARE	0.9999795	T
директор	Начальники отделений, получив сии ведомости, рассматривают и представляют их директору, а сей министру.	Начали припоминать все: в прошлом году Б. сказал то-то на прогулке про директора; Б. такому-то подсказывал; Б. участвовал в концерте Змигродскому.	train.scd_1_30.tsv.92	(77, 86)	(71, 80)	COMPARE	0.107089965	F
директор	Зачем я пойду к самому лучшему из римско-католических директоров совести, когда могу, если мне нужно, подчинить мою волю русскому или греческому духовному старцу.	...Разговор уже был -- очень короткий, -- но я не ушла, и директор -- маленький, рыжеватый -- сердится, что я не ушла.	train.scd_1_30.tsv.93	(54, 64)	(58, 66)	COMPARE	9.1476215e-05	F
директор	"-- Помилуйте, батюшка, что вы тут нагородили Ведь резолюция директора совершенно ясная: ""Разрешить""."	Ничего существенно нового, правда, он не мог сообщить капитану, такого, что дало бы новые улики, но сообщничество директора и экспедитора было очевидным.	train.scd_1_30.tsv.94	(60, 69)	(114, 123)	COMPARE	0.999881265	T
директор	Стал он замечать, что и директор иначе с ним держится и совсем не те вопросы задает, как прежде.	Особенно возмущаетъ газету ршенiе совта консерваторiи пригласить въ составъ профессоровъ недавно уволеннаго директора Большого театра Голованова. неизвестный.	train.scd_1_30.tsv.95	(24, 32)	(108, 117)	COMPARE	0.9999945450000001	T
директор	-- Главное управление водяных и сухопутных сообщений совершенно преобразовано; главным директором назначен его императорское высочество принц Георгий Голстейн-Ольденбургский, супруг великой княгини Екатерины Павловны.	"Вася все повторял директору: ""Вы поговорите с Таней, поговорите, если уж отметки для вас ничего не значат."	train.scd_1_30.tsv.96	(87, 97)	(18, 27)	COMPARE	0.027513378600000003	F
директор	Инспектор учительского института состоит в полном распоряжении и под особым наблюдением директора училищ губерний (§ 59).	Ловкий человек, пригласивший нас, оказался директором этого самого клуба.	train.scd_1_30.tsv.97	(88, 97)	(43, 53)	COMPARE	0.017534808	F
директор	Начальники отделений утверждают сии ведомости своим подписанием, каждый по своей части, а директор с начальником счетного отделения, где таковое положено, все вообще.	Есть проблемы и у А. Г. Попова, директора Дома культуры поселка Морозово на территории колхоза имени Кирова.	train.scd_1_30.tsv.98	(90, 98)	(32, 41)	COMPARE	0.4937326645	F
директор	Почетный диплом Шаляпину Вчера в собрании дирекции Филармонического общества директором училища А. А. Брандуковым было внесено предложение отметить постановку Ф. И.	Когда через 20 лет я пришла к ней однажды как к директору детского издательства, она не узнала меня, и самого МОНО, вероятно, даже в ее воображении уже не существовало.	train.scd_1_30.tsv.99	(77, 87)	(48, 57)	COMPARE	0.946573365	T
философ	Если б у нас были науки, то медики, юристы и философы могли бы сделать над Петербургом драгоценнейшие исследования, каждый по своей специальности.	Представление об идеальном монархе-мудреце и философе, какое он себе усвоил, было обычным у европейских гуманистов.	train.scd_1_67.tsv.0	(45, 53)	(45, 53)	COMPARE	0.9996554550000001	T
философ	Я никогда не принадлежал к числу людей, которые, следуя философам перипатетической школы, утверждают, что в природе нет бесплотных духов, отрицая существование демонов и даже святых ангелов.	"Следовало бы поразмыслить, подобно философу-пианисту, о ""видимой сущности"", которую рождают и рисуют эти руки, напрочь отбрасывающие все технические сложности и преграды."	train.scd_1_67.tsv.1	(56, 65)	(35, 43)	COMPARE	0.00194688667	F
философ	С позволения вашего, мне кажется, что его и маленьким-то философом назвать нельзя: он был дьячок, да и только: а многих, однако ж, приманил на свою уду и поймал.	Но пришли картезианцы и другие философы и ученые и начали делить: это -- метафизика Декарта, она нас не интересует, а вот эпистемологию его можно взять.	train.scd_1_67.tsv.2	(57, 66)	(31, 39)	COMPARE	0.9992050800000001	T
философ	Матрона побагровела от злости и прошипела что-то невнятное, а острослов и философ остался весьма доволен тем, что успел взбесить матрону.	Потому что рядом с петровскими, екатерининскими и николаевскими алмазами и чинами самодельный философ-офеня был -- старьевщик.	train.scd_1_67.tsv.3	(74, 81)	(94, 101)	COMPARE	0.00071778257	F
философ	Толстой и Соловьев стали философами только потому, что один начал размышлять, когда перестал что-либо понимать, а другой начал понимать, когда перестал размышлять.	В те дни знаменитый философ, слава о котором долетела в Рим и в отдаленные пределы Азии, уже оставил ремесло портового грузчика и посвятил себя исключительно поискам истины.	train.scd_1_67.tsv.4	(25, 35)	(20, 27)	COMPARE	0.999962075	T
философ	Он из малороссиян, называется господин Срамченко -- филолог и философ, а иные уверяют, что и мартинист, но просит в год не меньше трехсот рублей, хотя живет по духу, а не по плоти.	И не заметили (не хотят люди замечать), что сам он, не только как человек, но и как философ, делал диаметрально противоположное.	train.scd_1_67.tsv.5	(62, 69)	(84, 91)	COMPARE	0.9999964	T
философ	Так ли поступают люди с мечтательным характером Тем прискорбнее для сердца христианина, когда он находит, что в наши времена некоторые из так называемых христианских философов покушаются чудесное обращение апостола Павла изъяснять естественным образом.	"Не случайно Чехов ""заставляет"" его заниматься ""бесполезным"" итальянским языком; не случайно делает его философом, явно противопоставляя эту ""чудесную"", ""удивительную"" науку практической деятельности Песоцкого."	train.scd_1_67.tsv.6	(166, 175)	(103, 112)	COMPARE	0.49421454375	F
философ	Отношение отдельного человека к среде не может, по мнению нашего философа, вызвать представление о различии между физическими и психическими явлениями.	Греческие философы были первичными философами в том смысле, что перед ними не было философии, они впервые философствовали.	train.scd_1_67.tsv.7	(65, 73)	(35, 45)	COMPARE	0.9935964150000001	T
философ	Против которых притом все Императоров, учение их запрещающия, указы, угрожения, мучения, и Философов хитросплетенные доводы и коварныя мнения ни мало не устояли.	"Этот солипсизм -- который многие философы признают ""практически неприемлемым, но логически неопровержимым"" -- как будто вызывал меня на единоборство, в котором я не раз изнемогал и готов был сдаться."	train.scd_1_67.tsv.8	(91, 100)	(33, 41)	COMPARE	0.9997930749999999	T
философ	Между прочим, французские философы XVIII столетия, в том числе д'Аламберт, называли их одним из самых замечательных памятников человеческой мудрости.	Паскаль, мы помним, в противоположность Декарту и другим философам, под истиной разумел не то, что может всякий увидеть, если ее показать ему.	train.scd_1_67.tsv.9	(26, 34)	(57, 66)	COMPARE	0.9999964	T
философ	"Порядочный молодец выходил из Алешки в школе кума-философа; недаром кумушки окрестили его прозвищем ""отпетого"" -- прозвищем, от которого так уж и веяло острогом, кандалами, каторгой."	Ни один философ не дерзнул бы сказать то, что сказала легкомысленная Сусанна влюбленному в нее Фигаро, что ее каприз, каприз живого существа, стоит над неодушевленными нормами и законами.	train.scd_1_67.tsv.10	(50, 58)	(8, 15)	COMPARE	0.9987619249999999	T
философ	Скажу вам откровенно, мне не нужно, чтоб из моего сына вышел магистер или философ; однако, почтеннейший, я хоть и слава богу, но две тысячи пятьсот рублей платить даром не стану.	Одна из функций философа в том и состоит, чтобы, стоя наверху, знакомить ученых с плодами их соседей и обобщать добытые результаты.	train.scd_1_67.tsv.11	(74, 81)	(16, 24)	COMPARE	0.999838115	T
философ	"Как настоящий ницшевский сверхчеловек-философ, он отказывается от всякого единения ""с бессмысленной чернью"", от всякого желания вникнуть в интересы толпы."	Римский философ Луций Анней Сенека две тысячи лет назад описал, как во время гроз сошедшие с неба звезды, словно птицы, садятся на мачты кораблей на радость морякам -- это считалось хорошим предзнаменованием.	train.scd_1_67.tsv.12	(38, 45)	(8, 15)	COMPARE	0.999965425	T
философ	"И рече философ: ""Воистинну в того веруем, того бо пророки предвозвестили, яко богу родитися от девы, а другие, что распяту и погребенну быть, в третий день воскреснути и на небеса взыти."	А философ, не замечая происшедшего, уже играл чистую, прекрасную мелодию, и круглое, с пушистыми усами, лицо его было многозначительно и печально.	train.scd_1_67.tsv.13	(7, 14)	(2, 9)	COMPARE	0.999978755	T
